listing_id,has_availability,availability_30,availability_60,availability_90,availability_365
52238997,TRUE,0,5,35,124
52240044,TRUE,0,16,46,135
52240559,TRUE,0,0,0,0
52245709,TRUE,0,0,0,0
52246175,TRUE,11,32,62,62
52540127,TRUE,26,56,86,361
52547010,TRUE,19,43,73,343
52421927,TRUE,11,26,36,36
52547302,TRUE,26,50,80,355
52246364,TRUE,30,60,90,270
52423959,TRUE,30,60,86,350
52257037,FALSE,0,0,0,0
52257772,TRUE,11,34,64,196
52547609,TRUE,30,60,90,365
52547735,FALSE,0,0,0,0
52555586,TRUE,4,27,57,141
52424739,TRUE,14,32,62,225
52258289,TRUE,28,58,88,88
52425096,TRUE,6,13,40,314
52260282,TRUE,30,60,90,174
52260302,TRUE,22,22,22,22
52557788,TRUE,19,49,79,354
52427370,TRUE,0,3,3,3
52262126,TRUE,30,57,86,86
52262173,TRUE,16,41,71,161
52427472,TRUE,30,54,73,340
52262828,TRUE,26,56,86,258
52265553,TRUE,0,0,0,4
52560845,TRUE,30,60,90,349
52427652,TRUE,30,60,90,90
52564332,TRUE,0,28,58,58
52267319,TRUE,0,0,1,83
52428714,TRUE,27,53,53,53
52268246,TRUE,17,44,74,343
52566871,TRUE,30,60,90,365
52429035,TRUE,30,60,90,364
52575014,TRUE,0,0,24,299
52578053,TRUE,25,51,80,80
52579295,TRUE,0,2,9,93
52268701,TRUE,30,60,90,90
52269194,TRUE,0,0,0,0
52269200,TRUE,30,51,51,51
52269550,TRUE,0,0,0,0
52429300,TRUE,29,51,81,154
52429927,TRUE,24,54,84,133
52431234,TRUE,24,54,84,359
52269776,TRUE,5,35,65,329
52580422,TRUE,0,0,0,0
52431237,TRUE,25,55,85,360
52436740,TRUE,28,58,88,171
52581856,TRUE,20,50,80,170
52275109,TRUE,10,20,41,41
52278803,TRUE,0,29,59,334
52582189,TRUE,0,23,31,31
52440595,TRUE,29,59,89,269
52585485,TRUE,19,49,79,79
52440930,TRUE,30,60,90,365
52591974,TRUE,13,35,64,79
52283163,TRUE,0,0,8,85
52283781,TRUE,30,60,90,179
52599959,TRUE,0,0,0,161
52443014,TRUE,30,60,90,354
52444720,TRUE,27,57,86,86
52600909,TRUE,14,33,62,135
52444951,TRUE,18,18,18,18
52285718,TRUE,23,48,78,153
52285928,TRUE,0,0,0,0
52445744,TRUE,0,0,9,280
52287038,TRUE,0,0,0,0
52602193,TRUE,10,18,48,323
52609593,TRUE,0,7,37,150
52446607,TRUE,0,0,0,0
52612870,TRUE,15,45,75,350
52619436,TRUE,28,58,88,354
52288066,TRUE,29,59,89,364
52452967,TRUE,18,31,48,204
52453233,TRUE,15,42,65,226
52733573,TRUE,5,31,60,60
52454388,TRUE,17,47,77,130
52735145,TRUE,0,0,0,13
52737900,TRUE,10,31,60,60
52619686,TRUE,26,56,86,361
52619762,TRUE,16,35,56,321
52454477,TRUE,6,34,56,56
52621351,TRUE,15,45,74,74
52739779,TRUE,0,0,0,0
52454568,TRUE,25,25,25,25
52624136,TRUE,0,0,0,0
52454570,TRUE,30,56,83,256
52625733,TRUE,0,0,0,0
52456172,TRUE,30,60,90,365
52626137,TRUE,2,2,2,2
52626990,TRUE,8,26,47,284
52743470,TRUE,27,53,83,187
52745988,TRUE,0,0,0,0
52749263,TRUE,0,0,0,146
52457436,TRUE,30,60,90,365
52459428,TRUE,30,60,90,365
52750211,TRUE,17,47,61,83
52632530,TRUE,19,44,64,336
52460433,TRUE,13,43,72,72
52634578,TRUE,3,12,42,42
52637210,TRUE,0,0,0,0
52750403,TRUE,29,59,89,364
52471960,TRUE,0,0,0,0
52752766,TRUE,24,54,84,359
52637674,TRUE,26,56,72,162
52638165,TRUE,0,0,8,122
52473221,TRUE,14,43,73,338
52756073,TRUE,0,0,0,0
52474599,TRUE,30,60,90,270
52757625,TRUE,18,39,60,328
52639561,TRUE,27,57,87,263
52639804,TRUE,29,59,88,88
52474672,TRUE,14,34,59,146
52475321,TRUE,0,0,0,0
52646913,TRUE,30,60,90,241
52647293,TRUE,30,60,90,365
52650938,TRUE,7,20,47,292
52761117,TRUE,25,55,85,350
52763648,TRUE,0,0,0,0
52475951,TRUE,28,58,88,362
52770710,TRUE,0,0,0,0
52771199,TRUE,11,26,52,52
52655768,TRUE,30,60,90,343
52656700,TRUE,2,22,22,22
52657101,TRUE,18,39,69,340
52476053,TRUE,17,42,72,80
52657313,TRUE,15,33,63,63
52772235,TRUE,0,0,0,157
52773211,TRUE,0,0,0,0
52479936,TRUE,4,29,59,333
52485356,TRUE,0,0,0,0
52658122,TRUE,0,0,27,117
52488764,TRUE,15,32,32,32
52658262,FALSE,0,0,0,0
52773926,TRUE,26,47,47,47
52489525,TRUE,30,60,90,365
52779339,TRUE,0,0,0,0
52489699,TRUE,30,60,90,180
52788465,TRUE,30,60,90,365
52788513,TRUE,0,0,8,8
52663724,TRUE,24,46,46,55
52669186,TRUE,30,60,90,365
52489932,TRUE,30,60,90,365
52669568,TRUE,0,0,0,0
52788790,TRUE,30,60,90,365
52794165,TRUE,0,0,0,0
52987083,TRUE,2,3,4,8
52795598,TRUE,22,39,63,320
52672610,TRUE,22,52,82,82
52796291,TRUE,29,58,88,171
52990006,TRUE,30,60,90,270
52796638,TRUE,22,46,68,68
52675000,TRUE,0,0,0,0
52990055,TRUE,9,14,33,305
52993073,TRUE,25,55,85,355
52677766,TRUE,0,0,0,0
52806508,TRUE,0,0,0,0
52809692,TRUE,25,55,85,85
52997110,TRUE,0,0,0,0
52678446,TRUE,0,0,0,0
52999006,TRUE,0,9,39,314
52809961,TRUE,0,0,0,0
53001371,TRUE,0,0,0,158
52810489,TRUE,0,18,48,322
52811598,TRUE,0,0,0,0
52812115,TRUE,28,58,88,360
52812617,TRUE,23,46,76,252
52685091,FALSE,0,0,0,0
52685714,TRUE,0,17,17,107
52687392,TRUE,30,60,90,365
53001646,TRUE,0,0,0,130
52814539,TRUE,0,0,3,92
53002484,TRUE,0,0,0,0
52814543,TRUE,0,0,2,55
52815547,TRUE,18,41,68,241
52691975,TRUE,0,0,0,0
53003565,TRUE,14,36,58,316
52702988,TRUE,0,0,25,29
52703333,TRUE,29,59,89,354
52704173,TRUE,25,25,25,25
52821554,TRUE,17,47,77,77
53004057,TRUE,22,52,82,171
52826542,TRUE,24,49,79,350
52835506,TRUE,4,4,5,69
52705478,TRUE,0,16,46,135
52706099,TRUE,30,60,90,365
53005932,TRUE,14,44,74,245
52713643,TRUE,19,19,19,20
52839818,TRUE,25,55,85,360
52840845,TRUE,0,0,20,294
53007256,TRUE,29,38,38,38
52841016,TRUE,29,56,80,189
52714106,TRUE,0,0,0,0
53012121,TRUE,0,0,0,12
52717401,TRUE,29,59,83,83
52721652,TRUE,0,3,3,178
52722802,TRUE,6,32,62,312
52847561,TRUE,0,0,0,0
52853799,TRUE,0,3,33,308
53019491,TRUE,0,0,0,6
52853875,TRUE,5,35,65,340
52728248,TRUE,9,39,69,344
53027101,TRUE,19,42,70,309
52856111,TRUE,0,0,0,192
52733380,TRUE,7,7,7,7
53028832,TRUE,12,31,31,31
53361972,TRUE,10,40,47,218
53029479,TRUE,11,31,51,202
52857582,TRUE,22,42,72,136
52859392,TRUE,0,0,0,68
53362874,TRUE,0,0,7,7
53029788,TRUE,20,50,80,273
53363056,TRUE,0,0,0,0
52859529,TRUE,22,41,43,43
52860627,TRUE,28,58,88,182
53032370,TRUE,30,57,87,176
52861827,TRUE,17,40,70,284
53364247,TRUE,0,0,0,0
52863381,TRUE,0,21,51,325
53032989,TRUE,25,46,64,142
53366069,TRUE,3,13,25,122
53041959,TRUE,20,20,20,202
53379646,TRUE,0,0,22,22
52864229,TRUE,0,0,0,26
53050260,TRUE,0,0,0,0
52866580,TRUE,1,1,2,152
53380610,TRUE,13,33,58,314
52873552,TRUE,0,0,0,160
53050353,TRUE,27,57,87,327
52873746,TRUE,0,0,0,7
53380842,TRUE,11,41,70,70
53381316,TRUE,0,0,20,20
53058492,TRUE,0,0,0,0
53381560,TRUE,23,46,70,332
52876644,TRUE,10,40,70,159
53058803,TRUE,28,58,88,178
52876799,TRUE,22,41,67,321
52876803,TRUE,25,55,85,360
52876817,TRUE,28,58,88,363
52876824,TRUE,0,0,0,0
52876932,TRUE,0,0,0,0
53382415,TRUE,27,57,86,86
53389491,TRUE,22,40,60,325
53403606,TRUE,30,56,83,334
53059367,TRUE,26,56,86,361
53404556,TRUE,0,0,0,0
53413902,TRUE,21,45,75,178
52879862,TRUE,11,11,11,11
52881231,TRUE,26,56,86,203
53061430,TRUE,19,35,65,146
52883217,TRUE,9,24,39,39
53415797,TRUE,4,30,59,59
53415888,TRUE,6,32,61,61
53067186,TRUE,0,0,0,0
53416037,TRUE,13,39,68,68
53078440,TRUE,30,56,85,85
53416270,TRUE,30,60,90,365
52883280,TRUE,0,0,0,0
52885782,TRUE,26,56,83,93
53417145,TRUE,0,26,55,55
53079571,TRUE,0,0,0,0
53417694,TRUE,23,53,82,82
53418421,TRUE,0,26,55,55
53419821,TRUE,9,32,61,61
52886730,TRUE,30,60,90,168
53080356,TRUE,3,22,44,257
52893398,TRUE,0,0,0,253
52895921,TRUE,15,42,68,325
52899140,TRUE,20,20,20,20
53420232,TRUE,13,18,44,44
53427125,TRUE,0,9,39,39
53083357,TRUE,29,59,89,89
53429408,TRUE,27,57,87,251
53430349,FALSE,0,0,0,0
53434526,TRUE,0,0,0,0
52899979,TRUE,27,57,87,246
52900619,TRUE,28,58,88,173
53089793,TRUE,30,60,90,90
52901359,TRUE,30,60,90,361
53435649,TRUE,30,54,81,337
53438108,TRUE,30,60,90,180
53090436,TRUE,0,0,0,0
53439421,TRUE,23,44,44,206
53446255,TRUE,11,40,70,70
52901422,TRUE,0,0,0,0
52902424,TRUE,22,44,74,74
53090765,TRUE,24,54,84,338
53447087,TRUE,0,0,22,70
53102803,TRUE,0,16,46,321
53447937,TRUE,0,11,41,41
52905839,TRUE,18,43,73,214
53108765,TRUE,0,1,1,1
52906191,TRUE,30,41,41,246
53457593,FALSE,0,0,0,0
53115820,TRUE,29,59,89,364
53463731,TRUE,29,59,89,89
53466446,TRUE,30,48,76,174
52911303,TRUE,30,60,90,90
52911915,FALSE,0,0,0,0
53118931,TRUE,0,0,26,301
53124778,TRUE,25,55,84,110
52918551,TRUE,30,60,90,365
53466844,TRUE,0,0,0,0
53126238,TRUE,13,35,56,70
52918605,TRUE,30,54,84,359
53131315,TRUE,30,60,90,204
52919272,TRUE,0,0,0,0
53134505,TRUE,8,19,43,43
53473726,TRUE,11,25,44,124
53141166,TRUE,30,60,90,365
53478378,TRUE,25,52,82,332
52920831,TRUE,29,59,89,364
53146467,TRUE,7,15,45,130
52922044,TRUE,0,0,0,0
53152153,TRUE,0,0,12,12
52922276,TRUE,30,60,90,180
52923939,TRUE,19,19,21,21
52926033,TRUE,0,1,1,263
53482102,TRUE,15,24,54,329
53156935,TRUE,13,30,43,213
53483536,TRUE,21,51,81,353
53493873,TRUE,0,0,0,65
52926510,TRUE,0,0,0,160
53167129,TRUE,29,54,76,303
52931270,TRUE,30,60,90,365
53167507,TRUE,29,59,89,355
52934992,TRUE,0,0,0,0
53498846,FALSE,0,0,0,0
53511394,TRUE,23,48,75,237
53511400,TRUE,20,20,20,196
53168829,TRUE,14,38,68,335
52935205,TRUE,30,60,90,365
52937804,TRUE,0,0,8,178
53170506,TRUE,0,0,7,122
52938345,TRUE,0,0,0,0
52938474,TRUE,27,57,87,87
53512720,TRUE,16,34,55,326
53184231,TRUE,30,54,84,187
52938936,TRUE,18,33,55,55
52942572,TRUE,10,40,70,344
52943348,TRUE,0,27,57,171
53185290,TRUE,0,22,48,48
52946685,TRUE,11,11,11,112
52951132,TRUE,26,56,59,190
53512983,TRUE,21,34,42,302
53540398,TRUE,30,60,89,89
53185369,TRUE,1,13,41,58
53545941,TRUE,0,0,0,0
53186216,TRUE,0,0,0,0
53546446,TRUE,0,7,7,7
52967648,TRUE,5,29,59,118
53187656,TRUE,16,43,70,250
53548261,TRUE,24,54,84,359
53191688,TRUE,0,10,40,315
53548699,TRUE,25,53,83,352
53549137,TRUE,30,60,90,365
52968697,TRUE,24,52,82,164
53194865,TRUE,16,34,34,34
52970680,TRUE,0,0,0,113
52972360,TRUE,29,59,89,364
53553057,TRUE,11,41,71,311
53557358,TRUE,15,28,58,265
53198682,TRUE,20,50,80,306
53559921,TRUE,25,55,84,115
52976853,TRUE,0,0,0,274
53198813,TRUE,11,24,48,304
52986104,FALSE,0,0,0,0
53704718,TRUE,30,60,90,357
53560033,TRUE,27,57,87,362
53203959,TRUE,0,0,0,0
53204549,TRUE,12,12,12,12
53572305,TRUE,21,51,81,81
53704833,TRUE,0,0,0,0
53705760,TRUE,17,47,56,56
53204670,TRUE,0,0,25,289
53706189,TRUE,20,37,59,59
53216354,TRUE,16,36,65,65
53718874,TRUE,28,58,87,87
53572310,TRUE,0,0,0,0
53577060,TRUE,26,56,86,361
53578704,TRUE,0,0,0,0
53585134,TRUE,23,51,57,57
53217353,TRUE,0,0,0,0
53742391,TRUE,14,39,69,331
53743229,TRUE,0,0,21,296
53229074,TRUE,30,60,90,179
53743890,TRUE,0,0,7,226
53586478,TRUE,22,52,82,335
53233429,TRUE,0,0,0,0
53587874,TRUE,0,0,0,0
53234365,TRUE,30,60,90,364
53588786,TRUE,0,0,0,0
53746759,TRUE,0,0,0,0
53749371,TRUE,30,60,90,365
53236831,TRUE,0,0,0,0
53749664,TRUE,0,0,3,3
53752872,TRUE,20,45,69,317
53588791,TRUE,0,0,0,0
53238397,TRUE,12,12,12,12
53589009,TRUE,19,38,66,330
53752903,TRUE,0,0,0,0
53241720,TRUE,11,11,11,173
53753233,TRUE,30,60,90,285
53753482,TRUE,30,60,90,285
53596036,TRUE,0,0,13,13
53241774,TRUE,6,17,17,17
53753634,TRUE,0,0,0,0
53242110,TRUE,30,60,90,238
53754051,TRUE,28,58,88,363
53605030,TRUE,0,0,19,19
53242297,TRUE,20,48,75,306
53609468,TRUE,0,0,0,0
53754713,TRUE,19,49,79,227
53755431,FALSE,0,0,0,0
53244377,FALSE,0,0,0,0
53758206,TRUE,13,43,65,65
53609610,TRUE,22,52,81,81
53610835,TRUE,26,46,76,333
53253188,TRUE,27,54,82,340
53612555,TRUE,29,43,73,73
53615051,TRUE,28,58,88,178
53771581,FALSE,0,0,0,0
53782629,TRUE,6,6,34,213
53782823,TRUE,23,53,83,358
53254613,TRUE,30,60,90,365
53784031,TRUE,27,57,87,362
53256914,TRUE,0,0,0,146
53784032,TRUE,30,60,90,365
53786225,TRUE,7,7,7,7
53787372,TRUE,0,0,0,0
53618189,TRUE,0,0,0,5
53623820,TRUE,24,50,80,197
53259105,TRUE,0,0,0,0
53260960,TRUE,0,0,8,98
53625347,TRUE,30,60,90,365
53795946,TRUE,0,1,31,305
53272394,TRUE,15,40,69,132
53798169,TRUE,25,55,85,360
53798881,TRUE,27,57,87,232
53625668,TRUE,16,43,73,345
53280392,TRUE,3,21,51,141
53626190,TRUE,0,0,0,0
53280727,TRUE,9,39,69,69
53629561,TRUE,10,20,32,303
53629734,TRUE,28,58,88,207
53630601,TRUE,28,58,88,362
53283088,TRUE,0,0,0,0
53799730,TRUE,0,10,40,154
53289261,TRUE,21,46,76,351
53631833,TRUE,20,48,74,339
53289823,TRUE,11,41,71,161
53633488,TRUE,0,0,0,0
53801409,TRUE,0,0,0,0
53291733,TRUE,0,0,0,0
53806933,TRUE,22,49,76,144
53639902,TRUE,19,19,41,41
53295930,TRUE,6,36,65,65
53645157,TRUE,28,58,88,202
53813408,TRUE,28,52,80,163
53296061,TRUE,0,0,8,8
53813582,TRUE,24,52,82,163
53813791,TRUE,30,60,90,365
53815973,TRUE,30,60,90,181
53646133,TRUE,4,7,37,43
53651965,TRUE,27,57,87,177
53306830,TRUE,0,0,0,0
53660522,TRUE,1,1,10,39
53661373,TRUE,30,60,90,364
53661634,TRUE,30,60,90,179
53816886,TRUE,0,0,27,301
53661743,TRUE,30,60,90,179
53307294,TRUE,25,55,85,356
53661878,TRUE,30,60,90,179
53663744,TRUE,30,60,90,179
53665970,TRUE,0,0,0,0
53670109,TRUE,30,60,90,117
53817231,TRUE,29,59,89,179
53817322,TRUE,25,55,85,347
53309316,TRUE,2,19,49,324
53311062,TRUE,17,40,67,319
53825218,TRUE,27,57,87,200
53672552,TRUE,0,0,0,0
53314716,TRUE,16,39,59,320
53326418,TRUE,23,46,76,153
53673177,TRUE,0,0,0,0
53680592,TRUE,27,57,87,362
53829148,TRUE,1,1,1,37
53830848,TRUE,30,60,90,168
53329626,TRUE,0,0,0,172
53843063,TRUE,19,32,53,298
53850752,TRUE,26,56,86,354
53684408,TRUE,0,6,25,143
53684978,TRUE,0,0,0,249
53685999,FALSE,0,0,0,0
53338416,TRUE,0,0,0,210
53691715,TRUE,0,0,0,161
53692380,TRUE,17,41,71,346
53861695,TRUE,3,21,40,219
53862194,TRUE,0,0,5,273
53864423,TRUE,17,37,67,67
53865713,TRUE,28,57,86,86
53343043,TRUE,30,60,90,361
53343606,TRUE,0,5,35,94
53876217,TRUE,29,59,89,119
53876303,TRUE,29,59,89,119
53699619,TRUE,27,57,87,177
53346300,TRUE,30,60,90,179
53876304,TRUE,29,59,89,119
53876318,TRUE,29,59,89,119
53349300,TRUE,2,32,62,337
53704425,TRUE,22,35,65,325
53349353,TRUE,0,30,60,335
54051914,TRUE,15,33,52,303
53882166,TRUE,17,42,68,336
53349847,TRUE,0,3,33,308
53357238,TRUE,30,60,90,365
53882417,TRUE,30,60,90,167
53891979,TRUE,30,60,90,364
53357333,TRUE,6,10,18,230
54054710,TRUE,0,9,39,129
53359751,TRUE,5,28,58,232
54059199,TRUE,29,59,89,234
54062985,TRUE,0,0,25,300
54064864,FALSE,0,0,0,0
53892462,TRUE,10,40,70,344
53893217,TRUE,19,49,79,353
53893646,TRUE,11,41,71,345
54342575,TRUE,28,58,88,363
54342576,TRUE,29,59,89,364
53893728,TRUE,0,15,37,263
54342577,TRUE,29,49,78,333
53895947,TRUE,30,60,90,364
54067874,TRUE,0,0,0,0
54342579,TRUE,30,60,90,365
54069051,TRUE,0,0,0,177
53900852,TRUE,0,2,32,307
54342580,TRUE,29,59,89,361
54071661,TRUE,28,58,88,253
54072055,TRUE,20,46,74,331
54342581,TRUE,26,56,84,340
53902726,TRUE,0,0,0,5
54342583,TRUE,27,57,87,362
53905319,TRUE,16,36,63,243
53907835,TRUE,19,40,49,323
53911864,TRUE,0,27,57,332
54078653,TRUE,22,28,28,63
54089708,TRUE,20,29,58,58
54342584,TRUE,29,59,89,364
54342587,TRUE,30,60,90,365
54342588,TRUE,29,59,89,364
54090429,TRUE,20,50,79,79
53915492,TRUE,24,49,78,78
53916822,TRUE,0,0,22,108
54342589,TRUE,20,50,80,355
53921838,TRUE,0,10,40,130
54342592,TRUE,29,59,89,364
54342594,TRUE,26,56,86,354
53924460,TRUE,30,60,90,245
54093147,TRUE,7,11,15,15
54342595,TRUE,25,38,68,343
54093833,TRUE,30,60,83,358
54097481,TRUE,10,10,10,32
53925307,TRUE,0,0,4,279
53933533,TRUE,22,49,79,345
54342597,TRUE,29,59,89,364
53938741,TRUE,28,58,88,363
54098246,TRUE,30,60,90,364
54342598,TRUE,23,50,76,342
54344071,TRUE,16,39,69,94
54103256,TRUE,11,41,71,188
54345464,TRUE,2,32,62,325
54104622,TRUE,9,10,33,108
53938793,TRUE,30,60,90,365
54346192,TRUE,26,56,82,251
53938945,TRUE,13,34,61,316
54107662,TRUE,0,0,0,0
54354235,TRUE,25,45,45,176
54108947,FALSE,0,0,0,0
53939348,TRUE,30,60,90,173
54355703,TRUE,30,60,90,364
53941821,TRUE,0,5,35,35
54110708,TRUE,0,0,28,303
54110788,TRUE,5,31,60,60
54355713,TRUE,12,12,12,16
54112258,TRUE,10,40,70,338
53948340,TRUE,24,51,81,130
53949496,TRUE,30,60,90,204
54113852,TRUE,1,1,1,1
54355733,TRUE,21,42,42,42
54120365,TRUE,29,59,89,364
54120607,TRUE,23,53,83,173
53949884,TRUE,22,50,75,181
53951230,TRUE,17,32,47,126
54356237,TRUE,14,14,14,14
53956568,TRUE,3,3,3,228
54356433,TRUE,0,6,6,6
53968530,TRUE,0,26,56,99
53968969,TRUE,30,60,90,365
53969809,TRUE,29,59,89,179
54121048,TRUE,0,0,21,21
54123605,TRUE,25,55,82,224
54356782,TRUE,0,0,0,0
54124953,TRUE,11,41,71,250
54125211,TRUE,0,0,0,0
53969813,TRUE,29,59,89,119
53969817,TRUE,29,59,89,179
54358030,TRUE,24,50,50,54
54376270,TRUE,14,44,74,253
53972687,TRUE,14,28,35,35
53973288,TRUE,29,59,89,337
53975442,TRUE,10,40,41,217
54125773,TRUE,0,0,9,188
54132259,TRUE,0,0,0,0
54140645,TRUE,24,54,84,246
54143264,TRUE,0,0,0,0
54376802,TRUE,24,54,84,84
54144615,TRUE,0,0,0,0
53979379,TRUE,30,60,90,90
54378152,TRUE,29,29,58,283
54147578,TRUE,29,35,61,136
54378321,TRUE,4,4,4,257
53980615,TRUE,0,10,40,220
54378986,TRUE,29,59,89,364
53990646,TRUE,25,55,80,352
54148001,TRUE,22,52,82,241
54380614,TRUE,29,58,88,361
54159184,TRUE,18,18,44,97
53990682,TRUE,30,60,90,365
53993467,TRUE,26,56,86,361
54380963,TRUE,0,0,0,0
54001536,TRUE,30,60,90,365
54004445,TRUE,0,0,7,7
54005405,TRUE,26,56,86,361
54159238,TRUE,0,0,0,0
54159971,TRUE,19,44,74,164
54160013,TRUE,24,45,66,305
54383321,TRUE,0,0,0,161
54014865,TRUE,27,52,82,341
54387980,TRUE,0,0,0,0
54020390,TRUE,26,43,73,340
54021221,TRUE,22,52,74,74
54160014,TRUE,20,41,61,312
54162516,TRUE,5,6,20,20
54162548,TRUE,8,38,66,341
54390483,TRUE,20,50,80,116
54163355,TRUE,7,17,47,137
54021831,TRUE,27,57,87,356
54392352,TRUE,12,36,66,329
54036477,TRUE,22,52,79,166
54164872,TRUE,0,0,0,127
54178083,TRUE,17,41,65,300
54395618,TRUE,0,0,0,0
54180066,TRUE,0,9,39,314
54036781,TRUE,30,60,90,365
54037837,TRUE,24,50,80,170
54041377,TRUE,29,59,89,364
54041502,TRUE,19,49,77,348
54399247,TRUE,25,55,85,174
546376288491036000,TRUE,26,56,85,347
54182699,TRUE,0,1,31,137
54193810,TRUE,30,60,90,179
54399490,TRUE,22,52,82,355
54197985,TRUE,19,46,70,157
546410712490547000,TRUE,30,60,90,180
546520156586136000,TRUE,0,0,21,296
54404425,TRUE,0,0,0,0
546925840449376000,TRUE,25,55,85,114
547037499443380000,TRUE,15,37,56,129
54198327,TRUE,29,59,89,364
54405116,TRUE,24,54,84,359
54198330,TRUE,25,55,85,353
54198352,TRUE,29,59,89,364
54198354,TRUE,30,60,90,365
547048412393858000,TRUE,30,60,90,172
547048445156845000,TRUE,0,0,15,20
547097178829506000,TRUE,18,18,18,18
547363021147508000,TRUE,0,0,0,0
54405576,TRUE,26,56,86,361
54198469,TRUE,26,56,86,331
54406327,TRUE,20,27,57,146
54200196,TRUE,13,30,56,135
547591553739353000,TRUE,28,53,83,340
547670641341001000,TRUE,30,60,82,82
54409363,TRUE,0,0,0,0
54200425,TRUE,0,0,0,0
498244886097804000,TRUE,0,0,0,0
54200749,TRUE,8,8,8,153
547744787543638000,TRUE,30,60,90,176
547832236413131000,TRUE,29,53,83,172
498247908040347000,TRUE,0,0,0,0
499163922704015000,TRUE,28,58,88,363
547849558554536000,TRUE,17,26,48,78
54205759,TRUE,0,0,0,8
499163923242243000,TRUE,18,35,60,327
54206744,TRUE,23,53,83,358
547868867101550000,TRUE,3,3,3,34
547877306215612000,TRUE,0,0,25,300
547878270470501000,TRUE,29,57,87,322
54206805,TRUE,28,58,84,173
499163935545665000,TRUE,11,37,67,342
547887433866762000,TRUE,0,4,34,309
499183206642238000,TRUE,19,37,62,337
501260614657629000,TRUE,24,54,84,174
547956308870140000,TRUE,12,25,53,140
54208849,TRUE,4,27,57,110
501531994637737000,TRUE,25,55,85,360
504352670021486000,TRUE,22,52,82,191
54212919,TRUE,4,19,43,199
54214637,TRUE,5,5,9,11
507179665452626000,TRUE,29,49,70,137
54214903,TRUE,0,22,52,124
548037365038454000,TRUE,19,42,64,268
508553918655229000,TRUE,11,35,49,139
54215892,TRUE,13,27,39,190
508786766668818000,TRUE,19,44,71,220
511426436606457000,TRUE,0,0,0,39
511426448135290000,TRUE,0,0,0,39
54216133,TRUE,0,0,0,0
548042244890793000,TRUE,30,60,90,358
548290442113617000,TRUE,0,0,0,153
511604181967026000,TRUE,14,14,14,14
548317223946540000,TRUE,9,19,43,312
54221580,TRUE,30,60,90,90
511624634102616000,TRUE,11,11,11,11
54223572,TRUE,22,52,82,167
548585419780415000,TRUE,27,54,80,207
548591406385166000,TRUE,4,34,64,154
548630110443475000,TRUE,30,55,85,171
512803847282216000,TRUE,24,54,84,358
54227347,TRUE,9,36,63,212
513741005953388000,TRUE,0,0,0,0
515120952971679000,TRUE,3,13,13,162
517319415944483000,TRUE,30,60,90,277
521661952562166000,TRUE,14,41,71,71
548749080428961000,TRUE,28,58,88,359
548752111671922000,TRUE,18,48,78,330
54227385,TRUE,29,59,89,364
525410172065888000,TRUE,20,50,80,350
528329673461863000,TRUE,30,60,90,364
548815319622789000,TRUE,23,53,83,254
549220267570321000,TRUE,11,39,69,344
549247321470713000,TRUE,29,59,89,356
54227471,TRUE,0,10,40,138
528869510259960000,TRUE,29,59,87,197
54228256,TRUE,28,58,86,360
54230368,TRUE,27,57,86,86
549556148196655000,TRUE,28,58,88,363
549746978845538000,TRUE,18,38,68,141
549845309427065000,TRUE,5,32,52,52
535598536185053000,TRUE,0,0,8,222
54241127,TRUE,25,52,82,357
535629659298327000,TRUE,0,0,0,69
54245689,TRUE,30,60,89,89
54245940,TRUE,27,57,86,86
549896566590719000,TRUE,11,41,71,346
535739768783694000,TRUE,27,57,87,267
549910590158103000,TRUE,0,0,0,0
54250512,TRUE,14,44,74,349
535768767809282000,TRUE,0,0,0,82
549921214222697000,TRUE,13,30,60,167
54259838,TRUE,22,52,78,145
536180333471956000,TRUE,27,57,87,359
536949468165152000,TRUE,19,37,64,64
54260394,TRUE,1,1,1,2
549927821983315000,TRUE,20,50,80,80
550082812133234000,TRUE,0,0,0,0
550196384126979000,TRUE,0,4,32,183
538309370132784000,TRUE,12,19,19,43
550597091870483000,TRUE,7,37,67,321
54262081,TRUE,0,0,0,0
54262584,TRUE,12,34,59,327
538485165561019000,TRUE,28,58,85,265
54263673,TRUE,30,60,90,174
550600712674971000,TRUE,0,0,0,0
550617562026590000,TRUE,30,60,90,365
538563188407617000,TRUE,28,56,82,336
550676943772317000,TRUE,7,25,25,75
54265789,TRUE,30,60,90,361
539084488516321000,TRUE,11,41,71,345
54266117,TRUE,0,0,19,225
550825415826120000,TRUE,17,47,69,137
550952572228773000,TRUE,24,44,71,140
539084494830008000,TRUE,11,41,71,346
550952617262262000,TRUE,9,37,59,333
54266480,TRUE,0,0,0,92
539950312698711000,TRUE,30,54,81,168
54268084,TRUE,24,54,84,359
539953714472217000,TRUE,10,10,10,10
540659495655980000,TRUE,25,55,85,359
54270551,TRUE,0,9,39,314
54275405,TRUE,10,40,70,344
551002084795512000,TRUE,0,0,0,0
551004410073606000,TRUE,3,10,10,57
540761070682591000,TRUE,30,60,90,361
551013304459329000,TRUE,2,6,33,33
54278142,TRUE,30,60,90,364
540788710315585000,TRUE,23,45,72,339
551028305264090000,TRUE,0,0,0,0
541253109337314000,TRUE,30,60,90,365
551300458472967000,TRUE,10,40,70,152
54280929,TRUE,22,45,67,113
54284025,TRUE,30,60,90,119
541266151278558000,TRUE,0,9,39,314
